"geneID"	"HL_1mMNO3_1"	"HL_1mMNO3_2"	"HL_1mMNO3_3"	"HL_10mMNO3_1"	"HL_10mMNO3_2"	"HL_10mMNO3_3"	"LL_1mMNO3_1"	"LL_1mMNO3_2"	"LL_1mMNO3_3"	"LL_10mMNO3_1"	"LL_10mMNO3_2"	"LL_10mMNO3_3"
"5991"	"Cz06g18250"	0.113375711241619	0	0.214100495281243	0	0	0.463753916512024	0	0	0.241151188219018	0	0.53323000919271	1.08834462789975
"5992"	"Cz06g18260"	0.715218278315551	0.827295251120795	1.05196155301804	1.3859723921002	1.66733469656408	1.28186075675827	0.340894315745052	0.607969070372571	0.688896887604943	0.897207860646264	1.29116470409925	1.22994768712134
"5993"	"Cz06g18270"	0.599112232078212	0.640354669913934	0.955526503267603	0.811429397241141	1.20924099448466	0.984542146083555	0.494379336780703	0.593806057440501	0.810394183208802	0.990597295272866	0.802567472519257	0.995541013368166
"5994"	"Cz06g19010"	4.75573606002829	4.73762071364353	4.80578777636341	5.16976602929356	5.29076357744554	5.15291834400314	4.82327309534536	4.74745159102544	4.79978607861114	5.05596727139542	5.13789845840617	5.05804026336527
"5995"	"Cz06g19020"	3.84524102348284	3.95824791437647	3.92646596244501	4.26431369286558	4.19575555880845	4.12486080424422	3.91667531853041	3.79969356602132	3.89550755293912	4.04114707549981	4.12328003613249	3.95446369382334
"5996"	"Cz06g19030"	5.14847891199888	4.98158773723924	4.76749467347958	4.77142851073542	4.73662674038364	4.94999261191671	4.77291342071675	4.69717253652941	4.76922515616273	4.83148178304323	4.63972798926555	4.6437614059566
"5997"	"Cz06g19040"	3.69753547133171	3.49523178763158	3.69891795749123	4.16567051506465	4.06490166230959	4.20521108230773	4.25699193928936	3.9284416762653	3.83463670572636	4.39870743158126	4.35031727110539	4.13755123324577
"5998"	"Cz06g19050"	4.20187502221971	4.14098316509406	4.32237139757421	4.11939814311644	4.51194358429786	4.76922515616273	3.91414613479245	3.99558472237706	4.0621595753007	4.40673026235514	4.83961042341893	4.67555060775404
"5999"	"Cz06g19060"	2.7804031409803	2.86375105001	3.00559802617414	3.47313098271897	3.79571648506279	3.43245211813575	3.18350819447503	2.95911680784045	2.70355464965853	3.46990006522656	3.48262308004266	3.6595117185629
"6000"	"Cz06g19070"	3.11937499187132	2.95911680784045	2.68618296173283	4.00854507285731	3.83143981458655	3.33213557617506	3.3739260172882	3.27103405412814	3.10492389116226	3.58033897276909	3.84402617070055	3.70652957965381
"6001"	"Cz06g19080"	2.18311104532322	2.03384907036225	2.06847882948057	2.70575246305051	2.76962639253168	2.649875235405	2.2482147569255	1.98091298807802	2.04181632941933	2.69125747233072	2.59623721663566	2.79281178287375
"6002"	"Cz06g19100"	3.01648114345788	3.05167900285777	3.23454902808701	2.48146942526626	2.55687750066949	2.57291732012251	2.3779175930258	2.50824343019363	2.56411049479596	2.22410480052424	2.30750384786209	1.7451970029899
"6003"	"Cz06g19110"	3.64626212093692	3.5704466583122	3.91229443069046	3.74284240634765	4.13165382072406	4.66591720904421	3.42145804253357	3.76204097570409	3.95063030935811	4.11904191741048	4.6350032334805	4.47725614876425
"6004"	"Cz06g19120"	7.06820360975855	7.28695479097192	7.19280344448147	7.35494246418609	7.33758151126895	7.21120762017653	7.40611771354402	7.38262070227177	7.35076918413506	7.23308539506344	7.34830058948215	7.32711282120814
"6005"	"Cz06g19130"	5.25741187725088	5.16153988203181	5.21201812961306	5.04139988852267	4.91611523673345	5.0388061235663	5.18916697947742	5.12323520674866	5.22650759608396	5.29228358173012	5.27876087203801	5.28354723593057
"6006"	"Cz06g19140"	2.54295169072511	2.56602720990794	2.84280205572523	2.40720512278262	2.27472061567329	2.35470786000601	2.27317611412844	2.59684977085084	2.81163808179215	2.76605861359811	2.68708639077866	2.58390827076926
"6007"	"Cz06g19150"	10.9720293084601	10.9266318764587	10.8785930073592	10.8587129623074	10.7842174341618	10.7974021047506	10.8587129623074	10.9266318764587	10.7767913583723	10.6054251994371	10.5834481496738	10.6761788929949
"6008"	"Cz06g19160"	2.15179469128491	2.18311104532322	2.26830809728399	3.06878119720777	3.41356911183782	3.00386094561489	2.27645102861001	2.17569548968475	1.82366862115043	2.84441124202243	3.0781206231363	2.82573646751838
"6009"	"Cz06g19170"	9.86326898869509	9.99784735645886	10.0775920022258	9.50839451942305	9.53625834908194	9.65515201642743	9.95102942674332	9.91899842201028	9.95102942674332	9.76959970504922	9.78225739800594	9.76959970504922
"6010"	"Cz06g19180"	2.73781118933123	2.85097119037143	2.62265483577963	3.62076161957673	3.38178721220907	3.3331279359709	3.03021786691142	3.03142386575159	2.72263452658269	3.40422448508206	3.05923075168356	3.09641613739591
"6011"	"Cz06g19190"	6.43656933247909	6.43312187770587	6.57158180875549	7.09536090612407	7.11895483612595	7.14423513504706	6.37287154579341	6.4852015880464	6.45815749643749	6.30849081501339	6.39816755117817	6.6046925270292
"6012"	"Cz06g19200"	6.16005160594015	6.42310828933704	6.09544019867417	6.17062718898887	6.0294486005587	6.0269191806643	6.34722425933086	6.35996455951525	6.27018769814234	6.05716984415496	5.83543432864505	5.74917532266162
"6013"	"Cz06g19210"	0.0381324211362381	0.174798824504399	0.376930768793244	0.368812610670637	0.875244768765874	0.233205741008168	0.454186071105341	0.334532859353334	0.0791951099357642	0.790347512529273	0.367148513837362	0.50705513607472
"6014"	"Cz06g19220"	3.59132981383187	3.54451268334768	3.45484166085952	4.48876712446466	4.39935766150087	4.29812655219219	4.12955254571689	3.91733529087097	3.69891795749123	4.72406685726351	4.52425202440726	4.64243517265295
"6015"	"Cz06g19230"	5.08203991801154	5.14139907991391	5.21733823135193	5.3843257076329	5.29712230797016	5.26054142230367	5.35963171296378	5.34245872733307	5.27249385057065	5.37275465150557	5.23329500201567	5.25076244743353
"6016"	"Cz06g19240"	3.16306942983065	3.23848816482366	3.34376195289403	2.62204350311594	2.50824343019363	2.34808907513803	3.25946805096214	3.1252744670113	3.23076576248346	2.62265483577963	2.36663699579479	2.45917835859275
"6017"	"Cz06g19250"	4.96651433709027	4.92815204413157	5.04328128660022	5.47389532508114	5.47955622704727	5.27503941266383	5.17073423591483	5.22290667046462	5.14847891199888	5.50028027876056	5.40401912924213	5.60052378052206
"6018"	"Cz06g19260"	5.92363237759141	5.78499091626152	5.65846730045146	6.11067609420958	5.77162060228988	5.84290691192489	5.78338450751868	5.85890571025132	5.74320093493992	5.78211473293449	5.53433026159745	5.54259453789832
"6019"	"Cz06g20010"	5.20433415872886	5.16298830824974	4.99056087956235	5.35697615854863	5.51259266365805	5.35035612243651	5.24895977777865	5.22763498510947	5.29631150006734	5.60201418789052	5.38495769632763	5.45574581813841
"6020"	"Cz06g20020"	3.28806204762007	3.13974951762136	3.34752977191171	3.72283894100555	3.82013221994652	3.34084165989048	3.02547031741261	3.00559802617414	2.7898997556419	3.55558507018084	3.31583952080306	3.40482921961853
"6021"	"Cz06g20030"	4.566077477981	4.74869852664935	4.29090444978089	4.03866009045622	4.23180961220259	3.95917236110311	4.31474725830117	4.41446041929997	4.56523830864887	3.98181722607036	4.15020964937869	3.99961154313931
"6022"	"Cz06g20040"	9.14413694714369	9.32255788274216	9.44174516571087	8.63589814619588	8.70286798320562	8.57973179483564	8.78651601872651	8.91303125653758	9.13935192004359	8.61289123926595	8.61289123926595	8.58491210069828
"6023"	"Cz06g20050"	5.38382384265483	5.01509020987973	5.24050459286014	6.04382553847199	6.54825150364283	6.59973111519446	5.33161226445187	5.28969695077734	5.38692553609338	6.91629969046513	7.27921539466556	7.1091211492719
"6024"	"Cz06g20060"	5.00708168701837	5.07960617733253	5.30337821988504	4.72223354474013	4.61595904860654	4.6437614059566	5.22650759608396	5.09327754473941	5.21274352153233	5.21435697387222	5.06378406182129	5.08756046229895
"6025"	"Cz06g20070"	4.2623734021253	4.39042545530742	4.52284605979071	4.22198306441979	4.38612992582897	4.44195518086232	4.2775907093612	4.42641794288886	4.48307277598281	4.86777555073099	4.87419945938538	4.92620605731799
"6026"	"Cz06g20080"	6.30596826593181	6.2487514632739	6.20432055481456	6.36363497587208	6.44840615131558	6.48936616517953	6.12566866128375	6.13373730675471	6.27453051085291	6.15798172738567	6.25447691868554	6.17270456108541
"6027"	"Cz06g20090"	3.95028917459089	3.87190228443384	3.92671178033668	3.98241660855199	3.7506866957843	3.86822323632252	3.87546674421739	3.74699682705281	3.95824791437647	3.56192001133809	3.62714011459822	3.53452139784636
"6028"	"Cz06g20100"	9.65515201642743	9.44174516571087	9.53625834908194	5.66956319846866	5.48265231378821	5.72038140778294	9.38446982253934	9.12230543429455	9.26379447532669	6.05229325004784	5.65976804420331	5.87474920034879
"6029"	"Cz06g20110"	3.14735728934025	3.04711607706962	2.70409168028434	1.83083685669478	1.36531010268186	1.22167023890014	3.83358225166572	3.6513181889997	3.25566197129576	1.46670043392957	1.34971045713211	0.959369357325506
"6030"	"Cz06g20120"	4.43152102618851	4.40443094305193	4.53948967498308	4.88511016277008	4.79679356831744	4.68119692357712	4.4390662940821	4.43809323548871	4.3798977838287	4.48404455696631	4.6072426367146	4.69010485070372
"6031"	"Cz06g20130"	3.48510633310761	3.61387673490038	3.68378870331317	3.32016272774582	3.48804603823752	3.6075067647353	3.35892340619471	3.23596109953965	3.55152823627658	3.58895780817575	3.60014849142414	3.64677015397114
"6032"	"Cz06g20140"	3.99082885538277	3.81804789385463	4.16095805445485	3.95217694654393	3.93174496162673	3.88241611204984	3.83730923929318	3.75891714998218	3.87770538954748	4.06589692829101	4.12080577074136	3.85444350887566
"6033"	"Cz06g20150"	8.06381353406497	8.07119175984771	7.83937068723775	8.06057901972602	7.9250919720425	7.80939714299472	8.08356927984655	7.98330275051109	7.90330877286821	7.9516744432437	7.73337129392931	7.88570309789695
"6034"	"Cz06g20160"	3.68177392314017	3.82760781229859	3.42346986299234	3.02753336218349	2.6570850733413	2.75803769649799	4.05865267481988	3.78721233059226	3.72930311707332	3.09218142351323	2.79904119037444	2.62890535494874
"6035"	"Cz06g20170"	1.25949648717287	1.00442849860206	0.934572933167151	1.78593268899737	1.2860444621444	1.35903645136807	0.992045944045845	0.975666973912061	1.03973096730764	1.90969566699932	1.66814671738147	1.59328795884914
"6036"	"Cz06g20180"	0.255436559757891	0.460248219076622	0.266458376040249	1.98680119198834	1.76669630923544	1.57061360385893	0.244961076938058	0.178573773272604	0.335375797236731	1.14648390542484	1.25805183266538	1.54688557924747
"6037"	"Cz06g20190"	5.18558647629123	5.19819335380961	5.11363305672014	5.04299928313825	4.95747682955626	4.89631515809018	5.04945457054565	5.07103564603867	4.98311034394098	4.74911430145646	4.85081457697946	4.64268890730326
"6038"	"Cz06g20200"	4.59951243015151	4.39616218553926	4.62287883030639	4.30991457392396	4.55780821452006	4.51021129091978	4.15168242665817	4.37918293423001	4.4750169914999	4.14299114950121	4.24543580621222	4.27525663894965
"6039"	"Cz06g20210"	5.50028027876056	5.61038528584195	5.48881912688456	5.78299735517532	5.77817800323515	5.78386014492738	5.4309666479776	5.51031358977651	5.46981000586025	5.62785182068659	5.6706045547354	5.76139938748468
"6040"	"Cz06g20220"	3.62444762203323	3.58751051773639	3.71664984647233	3.67533325661581	3.58068463611319	3.6235675511482	3.63707367960663	3.58641746991455	3.62117160142823	3.42589356773335	3.54302316920859	3.29361071264419
"6041"	"Cz06g20230"	5.25718067924998	5.17838519864201	5.2147601208373	5.23676891067593	5.44326609054054	5.27176317988449	5.11198209423667	5.18890084831546	5.36925005839644	5.16822900356022	5.11291815169531	5.41194087083135
"6042"	"Cz06g20240"	6.65656597124305	6.81441772610392	7.13418566708584	7.28829520301072	7.38262070227177	7.17595961392524	7.22733546183641	7.1698945897142	6.99467608866603	6.97113637700876	6.95650370730663	6.73122192015917
"6043"	"Cz06g20250"	1.57809857190017	1.80879396067419	1.45399370957839	3.11098758530578	3.71216294627427	3.31824602062076	1.58483651786849	1.66868003305553	1.52950503049216	2.58762410020521	2.9790069888238	3.67234943491726
"6044"	"Cz06g20260"	4.46905090590785	4.15555529356324	4.09280612178763	5.04682348439942	4.37061606970684	4.55042191230417	5.17012305571401	4.90137013500659	4.44436427217646	4.92140223344471	4.25029565817753	4.49963260838382
"6045"	"Cz06g20270"	1.93724121895562	2.05880011659365	2.43438764417959	2.38409947138503	2.88246772726314	2.64661832596415	1.93474995091618	2.50742882895021	2.23711474200598	2.3238964430824	2.81224822697997	2.46383538555681
"6046"	"Cz06g20280"	0.074413613929866	0.044185020034705	0.0522432440939291	0.386421403907881	0.29926496378389	0.239108934406624	0.108050822517692	0.0872079038082355	0.0333375294853095	0.156692814636418	0.197391698423185	0.113375711241619
"6047"	"Cz06g21010"	5.05738980891308	5.03543146909973	4.90137013500659	4.54676062150099	4.31371599459704	4.69483525984712	5.36585587025684	5.16298830824974	5.28688366104039	4.81084215300702	4.25446340281732	4.31997923421876
"6048"	"Cz06g21020"	5.03846810848841	5.00444198970435	5.05964516684744	5.29459377143424	5.44427379730588	5.28920737902715	5.25502554112617	5.15796336316036	5.12794462925763	5.39878796651695	5.39498482480746	5.37100262338825
"6049"	"Cz06g21030"	11.0583234125362	11.1875327930353	11.1627487130845	10.7564629964515	10.8695128600956	10.8238221176057	10.9170534712091	11.0487462711381	11.0055203788915	10.6397944924722	10.7225956457186	10.7472167618039
"6050"	"Cz06g21040"	11.8282274864412	11.7506906721475	11.7506906721475	11.4661051317469	11.3098852949208	11.3361770473432	11.7663463071029	11.657125883295	11.6213378968235	11.2593123209153	11.2593123209153	11.2244079498794
"6051"	"Cz06g21050"	3.51176845769119	3.60928267859967	3.67187547285477	3.87140845385947	3.8606247755271	3.90285930833042	3.6881979125021	3.57543592705137	3.61774259373655	3.50343082738438	3.8508957295652	3.74940593316794
"6052"	"Cz06g21060"	4.67027676735449	4.23888978201941	4.01885221901392	4.71451041459644	4.35662091645142	4.31403773172741	4.5171680533308	4.11547378862572	4.41257244778275	4.55907132250179	4.48003776996464	4.74017231450834
"6053"	"Cz06g21070"	3.46249836155524	3.19975161940855	2.94658296693524	3.47038463548986	3.32418894511546	3.11299238681072	3.25836942724297	3.18826574306986	3.35384517622452	3.40316701239218	3.08218458615077	3.12209008973427
"6054"	"Cz06g21080"	3.162752171869	3.39847175283793	3.35758186387888	2.71107387720347	2.35675447030497	2.70575246305051	3.23361191305955	3.30507225548092	3.2321321579059	2.99526116580476	2.7593552830568	2.78910630078394
"6055"	"Cz06g21090"	4.05919065232305	3.74940593316794	4.15418432176973	3.38065383585951	3.56241386702366	3.45985366464948	3.27725376928287	3.74320228369135	3.62959909598945	3.80596267772241	3.41936788088424	3.43493426650746
"6056"	"Cz06g21100"	3.4211069333083	3.28654226414805	3.44069424069468	3.21301931864672	3.47588354260392	3.34938847923976	3.19975161940855	3.67646662491567	3.56028592156847	3.58223825130293	3.74396785575125	3.64208894718997
"6057"	"Cz06g21110"	7.08607800165604	7.14844630190151	7.13925304682424	7.60141781254764	7.63833900538901	7.65806920406498	7.55137585374261	7.40774025272865	7.33030622410057	7.70635665422292	7.60601504831717	7.55137585374261
"6058"	"Cz06g21120"	7.63833900538901	7.59586233454554	7.49785991894512	8.19116940531145	8.09962897062969	8.10667507538177	8.00050377866036	7.91463341905486	7.73542096479535	8.21600760194226	8.02104251922124	8.00050377866036
"6059"	"Cz06g21130"	4.97800291584158	4.84826109275102	4.8060674039234	5.03135760959468	4.94146009376126	5.17156836163828	4.92932196323362	4.9693081951979	4.85936750854002	5.04841032465588	5.04328128660022	4.92306474432484
"6060"	"Cz06g21140"	5.57473023099899	5.6091136858264	5.57090460784411	5.74812103091983	5.59312591374519	5.66696278989771	5.76239485713916	5.6091136858264	5.48777051973514	5.50628084899411	5.50214389846666	5.44057800179533
"6061"	"Cz06g21150"	5.8391995057926	5.73056983294011	5.96534376213638	5.14815954705345	5.33887453917308	5.78932889998464	5.66892720821404	5.67554017563336	5.87531199716277	5.77374686012693	5.8210390741677	5.61726791069438
"6062"	"Cz06g21160"	4.17075365477497	4.33573292492017	4.36558852872652	3.93712611284287	4.16598342878236	4.56450062491673	4.211380457848	4.45786379980727	4.21227063745225	4.46100227777244	4.64298959373963	4.77011246114734
"6063"	"Cz06g21170"	4.82639640900057	4.78902567948023	4.80302007961987	4.77979345673629	4.74803346295677	4.74869852664935	4.73250985598829	4.76449542167105	4.82696383523587	4.81588201912747	4.56734054400761	4.61866082708822
"6064"	"Cz06g21190"	8.66512011849613	8.66916498961134	8.53281702623584	9.4194546748496	9.38446982253934	9.3090757969347	8.93368635684885	8.90646357504178	8.73956774292744	9.13162369751789	9.23721788075676	9.20196891976543
"6065"	"Cz06g21200"	9.41245272422599	9.48907232845614	9.41245272422599	9.73557043854649	9.76088990227677	9.75384473992973	9.43351900161121	9.4475337304451	9.33876968621054	9.63328846227696	9.68779653314347	9.63997157705861
"6066"	"Cz06g21210"	1.01009015004253	0.9201430105942	1.00353440526612	0.89882813672258	1.11584138912633	1.00353440526612	0.710517569262743	0.817802461456128	0.996245710908995	0.910736485506674	1.1168691309144	1.43080812146295
"6067"	"Cz06g21220"	2.11934983226343	2.20512332969966	1.90596900177916	2.18803857072222	2.41646817974347	2.33579100616055	2.12284955628989	2.27645102861001	2.1444528464445	2.28117925005539	2.13714557549004	2.37402874979296
"6068"	"Cz06g21230"	2.26786571442352	2.43032700140358	1.81293648034782	2.94114503413603	3.15630910272511	2.97960970210509	2.59733404134604	2.07836254754974	1.78731815244976	3.47804029709795	3.40801534785608	3.3790743340178
"6069"	"Cz06g21240"	4.76894036838229	4.81884710127002	5.08096058792829	5.0222928744545	4.95873826949692	5.10923684817928	5.26468181956564	5.23647697541907	5.46815033922953	4.04566141659494	4.53121593387475	4.39229113171374
"6070"	"Cz06g21250"	4.31094550988292	4.29397196780969	4.76864697002993	4.44730904783169	4.42709027827336	4.86806784846749	4.83993113960707	4.79033751188659	4.98465956643998	3.5535321886174	4.04662454652822	4.15933089456846
"6071"	"Cz06g21260"	4.03354338499177	3.9463556392236	4.05691964043268	4.5303049760404	4.26460758087677	4.05116855281739	4.10840765409719	4.33625043102998	3.60218694123236	3.87002059017684	4.32115366729524	3.86822323632252
"6072"	"Cz06g21270"	5.77867775996241	5.77066352360498	6.07275048658073	5.80814197286109	5.93085981528228	5.94754602038131	5.63703114002807	5.79115771497508	5.74463402212573	5.52329824505214	5.84831304012456	5.82977533091651
"6073"	"Cz06g21280"	3.78601414711631	3.6916576991118	3.499449650496	4.02342648695493	4.15249239884408	4.07013972493486	3.499449650496	3.64074940254576	3.55119152657816	4.24450438638219	4.36918348119797	4.21803935529894
"6074"	"Cz06g21290"	5.29039769266042	5.21274352153233	5.21938444868991	6.18337992932943	6.14221035673458	6.07830316041858	5.5504754055615	5.43312291344533	5.31516414501458	5.90274198542289	6.04895004310496	5.89208831599245
"6075"	"Cz06g21300"	4.5997671123198	4.69010485070372	4.73851995592677	4.67187027976729	4.80227526208037	4.61795162186099	4.54324690608006	4.67816307761103	4.74089991705729	4.61795162186099	4.69914953139386	4.74394566238852
"6076"	"Cz06g21310"	3.88035992474529	3.78721233059226	3.54678699178745	2.89943569343498	2.47071763639225	2.87279072451801	3.6235675511482	3.22119540782803	3.82143154002406	3.18017267857679	2.79281178287375	3.12770457943307
"6077"	"Cz06g21320"	2.81376042768597	2.90666139793688	3.3139826021678	0.935720501752951	0.934572933167151	0.906180461164447	2.25966802979123	2.46724997439097	2.74100293133256	2.11710570439839	1.75436360526434	1.81144302367183
"6078"	"Cz06g22010"	5.28920737902715	5.31810153535084	5.31844999226569	5.40730806399706	5.26468181956564	5.19558340912975	5.29424362976271	5.35000501993763	5.37971729780706	5.30466689567955	5.26294402038911	5.34470214241413
"6079"	"Cz06g22020"	6.29334691967796	6.33606233678557	6.77443445063295	4.45660969662007	4.39657081325493	4.68691888520346	5.97836081058808	6.20747583271454	6.50469543859552	5.45574581813841	5.59312591374519	5.75692380629573
"6080"	"Cz06g22030"	5.15056586226469	5.14313624155926	5.30712843449457	5.12275310909066	5.16187024924487	5.16225164828223	4.97280155229801	5.09438975450389	5.03135760959468	4.97895080863319	5.10703307510826	5.04076574487149
"6081"	"Cz06g22040"	4.67816307761103	4.80786785831061	5.11490168616528	3.39584291608068	3.41078694884758	3.67050821207926	4.47528287873516	4.63995858209031	4.81697093905321	3.61225510849532	3.59403505009316	3.97347652382811
"6082"	"Cz06g22050"	4.9896609662662	5.17446126219446	5.11761146471826	4.99799513464907	5.31303946142248	5.16777397480986	4.8467457308021	5.07315172662645	5.1397583635036	4.48976589404343	5.05301737470777	5.01699582612823
"6083"	"Cz06g22060"	1.04715852452458	0.97241923303739	1.5806592364382	0	0.406626926660904	0.631372330035712	0.846394711729945	1.04577777013404	1.36821138698527	0.87246711485122	0.910736485506674	1.24278313381249
"6084"	"Cz06g22070"	2.58963786157005	2.45740454008821	2.18969247243185	3.56389933135716	4.04868667316974	3.99494868963311	2.83959663186267	2.73557210572725	2.5207044599157	3.78365637839775	4.21201645076447	3.88241611204984
"6085"	"Cz06g22080"	3.11299238681072	3.21998010040157	2.88246772726314	3.50520692442803	3.57685576501613	3.40637348461657	3.33509469673653	3.20989888151724	3.26216876831134	3.6442546991773	3.72194644950567	3.39512195919912
"6086"	"Cz06g22090"	6.16617764414221	6.27453051085291	6.10075568030973	6.39524152216736	6.37337279690028	6.37672202528487	6.06018777539939	6.05576436922968	6.13532780579156	5.97034506757492	6.18892792247079	6.35407548173389
"6087"	"Cz06g22100"	5.03543146909973	5.14739102730239	5.13232825164439	5.35203546650637	5.35726512098592	5.24700549809777	4.9707295544144	5.05840459343038	4.99991239557275	5.04740195977981	5.20104244507328	5.37865083008249
"6088"	"Cz06g22110"	4.86032096632645	4.88229642409793	4.73527641269053	5.31149506150434	5.61008190676958	5.57007401724881	4.90628747489815	4.93008393063984	4.82493317296981	5.43501161435278	5.48487497734656	5.48612611818936
"6089"	"Cz06g22120"	6.04190734996525	6.07830316041858	6.22598280121829	6.09829800100171	6.19974205135988	6.02779355165475	5.66696278989771	6.01405903976588	6.06227559686392	5.68775075303479	5.90903522021019	5.7935812113617
"6090"	"Cz06g22130"	4.35469216648102	4.42156813485923	4.15287181172237	5.09287782745155	4.79382987965456	4.71382621162688	4.62882688664463	4.64989240681886	4.3742455899734	4.75307176831864	4.57453014326181	4.7216383759067
"6091"	"Cz06g22140"	4.02219712405776	3.92180031686825	3.8907796579728	3.83490216155165	3.58481883066873	3.66480832516716	4.06490166230959	3.90364725737888	4.06286350877479	3.67414905678432	3.5037645817601	3.46595164669687
"6092"	"Cz06g22150"	3.80493827490151	3.76171664700682	3.95413328305374	4.12382728863148	4.07536529547284	4.03388528045762	3.92031082477057	3.76955726942596	3.69300658856781	4.06387042470946	4.17402951009826	4.17277455530373
"6093"	"Cz06g22160"	1.82660912400284	1.48178702239133	1.56080852234122	4.43753211272859	5.08009836438231	4.90309910413436	1.66583873259884	2.20584219837605	1.74597517065663	4.01521487278879	4.38612992582897	4.16394195815749
"6094"	"Cz06g22170"	3.14082506770601	3.00862177061551	2.86117963692946	2.56207230474116	2.05043955518923	2.37087736893308	3.32336399766675	2.92120982247704	2.89848716397563	2.49058741129421	2.21292009508093	2.04181632941933
"6095"	"Cz06g22180"	0.0760878581283407	0.0716234666905566	0	0.871140952382081	0.829078016421608	0.784417184302191	0	0.198982019710648	0	0.608542543253444	0.587038848320378	0.624879389602207
"6096"	"Cz06g22190"	4.8892414218042	5.19698423321413	5.11291815169531	5.5705462873826	5.48446058295104	5.51105664710994	4.95025476777798	5.30993178065812	5.04121568684582	5.57713655184036	5.5688434148391	5.56972212079069
"6097"	"Cz06g22200"	4.56880539165724	4.65182431693252	4.42447998370575	4.61999220394739	4.74569772294633	4.6762732315126	4.75642026806645	4.73802946823016	4.51021129091978	4.82249519326649	4.65859120397506	4.73527641269053
"6098"	"Cz06g22210"	3.50820719258191	3.88461456505746	4.35501658820401	0	1.47907781902925	1.00442849860206	3.25086165690077	3.8747688124888	3.83520841572178	1.44430330997843	1.61692084379186	1.66934525933107
"6099"	"Cz06g22220"	5.3126609983112	5.21676932306286	5.07645365726005	5.40764834685478	4.85353040702298	5.03593105250765	5.16862443327699	5.09287782745155	5.15711968875094	4.80331637525377	4.82215440142144	4.77420271880487
"6100"	"Cz06g22230"	0.9201430105942	1.01159582145173	0.798448797987338	0	0	0.97241923303739	0	0.989648713396448	0.663849119925908	1.10445763978107	1.10445763978107	0.839413768777341
"6101"	"Cz06g22240"	0.147852893545154	0.300202405012282	0.279565538188072	0.445201228215136	0.415632863111549	0.492655693402776	0.482006651144475	0.328595876984935	0.210020911803373	0.507640551170754	0.258829562779537	0.482006651144475
"6102"	"Cz06g22250"	0.126002686868244	0.205820827760526	0.143550596691135	0.365044450575098	0.537079705406981	0.386950202294063	0.120152034523228	0.272696314496254	0.17338816436878	0.305018072700548	0.46074604526759	0.257339876234972
"6103"	"Cz06g22260"	0.422794397223324	0.292444465660088	0.515625884942168	0.692011388627678	0.668065231315923	0.609352088949902	0.510083467934126	0.58204520445136	0.42451804426472	0.819429629714277	0.770935549867337	0.469378287926211
"6104"	"Cz06g22270"	1.2533876604325	1.2614409632708	1.27424261467283	1.74033261177371	1.85533329069957	1.48625501606194	1.14721030563896	1.40052568020206	1.17714494839893	1.39352719042446	1.72173701505867	1.47839992983866
"6105"	"Cz06g22280"	4.15168242665817	4.17487910230461	4.13391523796292	5.25224925794666	5.32549495194157	5.28315271636755	4.41699959261887	4.23791785033284	3.92916087596303	4.65544149852107	4.74774972162076	4.74142198138721
"6106"	"Cz06g22290"	4.5343893711237	4.58852245566597	4.51329309828345	4.81723479131553	4.77840253936835	4.65749270604872	4.75227817532371	4.68404329113875	4.44791177996756	4.66147765964627	4.73023281021482	4.46824343635735
"6107"	"Cz06g22300"	6.58581246060277	6.54355782599637	6.34913081752494	6.77562287089959	6.88169249642062	6.81137066644784	6.65921582533853	6.62226829526054	6.49312849392922	6.68876108734106	6.75354797270856	6.87530880159404
"6108"	"Cz06g23010"	3.31005094491263	3.03762090244729	3.78365637839775	4.90263784489979	5.26703582959849	5.80115071133136	3.353363576123	3.58366826474958	3.79647363458193	6.10688897717115	6.2807049641768	5.87205340202425
"6109"	"Cz06g23020"	3.70862272229428	3.56293436558408	3.58641746991455	3.92571833756124	3.84159186090887	3.74633219539691	3.92213853251454	3.74940593316794	3.63443020718245	3.62277420288888	3.49375450189049	3.54897552054815
"6110"	"Cz06g23030"	5.44326609054054	5.62270817282194	5.64791202400583	5.54807633056163	5.6958493662682	5.61641441760936	5.4007024139434	5.59905910192426	5.62691318062022	5.37059206008315	5.59033393801571	5.56683494698459
"6111"	"Cz06g23040"	3.82760781229859	3.77851552823579	3.6127288654169	4.20454100947435	4.27998881991538	4.07560045658941	3.4647014104328	3.72897741053059	3.70580534318607	3.849602747251	3.88120478168075	4.06336565595233
"6112"	"Cz06g23050"	5.50960647899532	5.43312291344533	5.46815033922953	5.38052793982007	5.36485223683785	5.3609512235715	5.10961953227421	5.27150704618125	5.42236428923867	5.06633203856275	5.22427347360558	5.31191845732269
"6113"	"Cz06g23060"	3.23257235966895	3.22659419649023	3.20587040978031	3.44297973355849	3.6851499688437	3.5332077631053	3.1612596725036	3.15060810751662	3.16773081223988	3.21544931949384	3.36762979644311	3.51816169417164
"6114"	"Cz06g23070"	1.41415999545473	1.38059994167094	1.54688557924747	1.19625860833551	1.31838306281861	1.15102422846464	1.26904092180472	1.62216100616111	1.56215537563136	1.41905687009848	1.45763077718049	1.6178220809171
"6115"	"Cz06g23080"	0.0671495713663235	0.069310865018172	0.0655071391676064	0	0	0	0.290037555082159	0.144855262640928	0.0958273428555145	0.207949681967271	0.214648573869071	0.111069441866906
